0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.0025851605,0.09289572,0.034591466,-0.034300845,-0.034521587,-0.013661464,0.0058880444,-0.11166048,-0.0043268064,-0.021700421,-0.021588722,-0.03698951,0.028861068,-0.013539125,-0.05506444,0.007491331,0.020589294,-0.0060733985,-0.029266927,-0.024815323,0.08517631,0.05107914,0.017483588,-0.098490424,-0.014106538,-0.040739406,0.100537576,0.0128369015,-0.020225484,0.033826,0.0012155446,0.023242248,-0.10965524,-0.014652556,0.07879641,-0.013318441,0.011542526,-0.07662205,-0.02040213,0.029659463,0.014535777,0.043076325,-0.05009792,-0.04819722,0.008702165,-0.05300175,-0.021847961,0.028227856,-0.058082145,0.056051154,0.058451492,0.01945654,0.04158344,-0.0539922,-0.031718604,0.026534092,0.0110176215,0.0557817,0.023772093,0.027938314,-0.08465029,0.05509946,-0.017003013,-0.06092944,-0.0042643435,0.031268977,-0.0140619585,-0.04057093,-0.006309914,0.006451179,-0.025590688,-0.025746506,-0.009828681,-0.015808035,0.024778685,-0.046964876,-0.02438938,7.0907285e-05,0.024369884,0.03120923,0.033826184,0.03134587,-0.06474107,-0.015011578,0.016207736,0.06787671,0.037457958,0.014399283,0.025375584,-0.02647769,0.016816411,-0.03865415,-0.056763403,-0.0925591,-0.013576139,0.03271065,-0.00958801,0.022294728,-0.04615413,-0.00053199107
0.029335547,-0.06189641,-0.03928477,0.05645521,-0.033259507,0.011718163,0.0008965428,-0.06322143,0.0067410343,-0.03113594,0.027936343,0.0271904,0.021643689,0.023116302,0.048478797,0.005299736,0.03206008,0.03840328,0.063286446,0.006407813,0.010608062,0.04814745,-0.015721982,-0.050829425,0.11125051,0.030240133,-0.09937067,-0.010177549,-0.009275655,0.0058225063,-0.027967097,0.011842219,0.08552299,0.030886816,-0.0015077465,0.02379306,0.07657023,0.0045935526,-0.11760329,0.0055810725,-0.026256595,0.0016641957,0.007959617,-0.055981733,-0.04526996,0.012453943,-0.051634233,0.04667913,0.07691445,-0.06214209,0.0011601252,-0.057133418,0.080051355,-0.009330555,0.071467094,-0.040761285,0.017273076,0.012723171,0.051408503,-0.0455538,-0.02592637,0.044840243,0.020065323,-0.06922478,0.04315616,0.036518823,-0.05721748,0.0669337,0.022737956,0.028482927,-0.026248794,0.024451349,-0.00976108,0.00012996969,-0.017101659,-0.0387932,0.042588025,-0.03459576,-0.0479329,-0.010046707,0.0006602705,0.008702612,-0.039155215,0.00061879255,0.05950361,-0.06357419,0.036410768,0.057971682,-0.075299926,0.056270085,0.08243211,0.005383943,-0.06522923,-0.01143931,-0.069326356,0.0043740105,-0.03428203,0.022203185,-0.0591545,0.065000206
0.0409607,0.061554857,-0.0145595465,-0.19007137,0.08535444,-0.017241115,-0.018952185,0.035089724,-0.012833984,0.0005376872,-0.0012635683,-0.06283596,0.09929478,-0.02210757,-0.008905826,-0.050033618,-0.026776468,0.04407334,-0.034008678,-0.076090656,0.0149176605,-0.020253478,0.054647766,0.073245354,-0.034274116,-0.073533855,0.020386608,-0.1341128,0.11590193,-0.074395895,-0.0073672007,0.00080356176,-0.13021398,-0.04357638,0.21728817,-0.07706845,-0.08415468,-0.09595114,0.03325617,-0.0027631768,0.122130774,0.10535729,-0.02170234,-0.085046634,-0.006551012,-0.07005419,0.061551817,-0.1442439,-0.094600946,0.036639612,0.10613152,0.0015664101,0.015094204,-0.07233583,-0.1268044,-0.017665058,-0.05750912,0.04715944,-0.0058045853,0.08063261,-0.023412457,-0.048130877,-0.18042037,-0.03372083,0.045741282,-0.116444364,0.020608986,-0.003586503,0.04253046,-0.02264392,-0.019636163,0.077145085,0.068532325,-0.111421704,-0.024749571,0.037843227,0.0030190395,0.026332533,0.021795548,0.0001530825,-0.0783274,-0.010771267,-0.045258086,0.057100303,-0.0017209034,0.07452323,-0.037424315,-0.040640406,0.08832801,-0.018372647,-0.061142936,0.009181633,-0.07151669,-0.0043513575,0.066530526,-0.07960625,-0.047281407,0.028059006,-0.05127471,-0.005846244
0.028867802,-0.05895399,0.0131226545,-0.015707241,0.020469056,0.006008636,-0.020638369,-0.04614385,-0.07747939,-0.035769522,-0.034440503,-0.05048801,-0.025571154,-0.05142689,-0.022039324,-0.03542894,0.010708562,-0.0044888225,0.034733783,-0.014980974,0.036381565,0.025360797,0.020509183,-0.0036883012,0.07488291,-0.016560277,-0.043344487,0.007888561,-0.03100904,0.010268181,-0.036147214,0.06451274,0.012467396,-0.02397685,0.05055134,0.0074395454,0.06514499,-0.0065300274,-0.03211436,0.0626805,0.0030236933,0.030865388,0.018133951,-0.020591676,-0.029278945,-0.046192136,-0.05376602,-0.02323163,-0.009674638,-0.08838898,-0.0057722265,-0.004482899,0.037531707,0.0151810255,-0.016288739,-0.045716174,0.048383757,0.08325859,0.03520735,-0.012102598,-0.010962421,0.041235875,-0.11959651,-0.1166375,0.011099247,0.0067173177,-0.04173038,0.031926855,-0.0255981,-0.015556375,-0.01201194,0.07848915,0.054387856,0.05996867,0.0014733077,0.0062177563,-0.045567494,-0.052904047,0.06414387,0.03596582,-0.023772012,-0.058885425,-0.04873043,0.036714204,0.031815886,0.021484766,-0.01276913,0.049602646,0.006146238,-0.048324525,-0.033473358,-0.022469088,-0.06225797,0.0018302914,-0.01872065,0.016267167,0.016792478,0.01629647,-0.023870712,0.016441977
0.001376286,0.00093319576,-0.011542094,0.048816785,-0.020528596,-0.022813559,0.03599954,0.034791682,0.03699682,0.11287948,0.06971191,0.008022201,-0.024577308,0.008725028,0.026261792,0.059348304,-0.039790597,-0.015741149,-0.062367458,0.0029169398,-0.060153905,0.042554103,-0.022832287,-0.07569398,-0.043962054,0.01903578,0.012940181,0.01002266,-0.005292049,0.027401393,0.058130037,-0.1125382,0.0481625,0.046125863,-0.14960401,0.0118395565,-0.1269899,0.027164878,-0.004103109,-0.04132355,-0.05514906,-0.09113333,0.045004558,-0.0038915353,0.042263493,0.0041852584,0.048629403,0.028630953,0.0464929,0.10813607,-0.044108093,-0.056900233,-0.049723916,0.052479323,-0.05106529,0.08452824,0.015155277,-0.071705945,-0.0011738921,-0.04343705,0.04699765,-0.053151734,0.19104771,0.12742965,-0.051809214,0.012405112,-0.00281248,0.014185285,0.02937849,0.06706247,0.08396174,-0.094968304,-0.06352464,-0.004196848,0.008151181,0.030268755,0.07427233,0.031661704,-0.06289788,-0.050153784,0.034640685,0.007864721,0.023573883,-0.026336594,0.018993316,-0.040154785,-0.01692614,0.022067793,-0.056718286,0.07753946,0.044272635,0.0073525435,0.06961193,0.030816222,0.045584112,-0.010671808,0.0060804854,-0.0058238492,0.06622665,-0.038303386
0.033727534,-0.016838484,-0.039888293,0.0066719153,-0.0059568444,-0.03531285,0.052735932,0.063947245,-0.00927721,0.108917624,0.03920315,-0.014732648,-0.0006483705,-0.00410461,0.01601579,0.053386983,-0.041098304,0.02742421,-0.06632271,-0.020513993,-0.013553549,0.012328568,-0.02564438,-0.030740885,0.025906794,0.021027556,-0.03275551,-0.0074827326,0.01103853,0.022846693,0.016462436,-0.065168016,0.088146955,0.06449972,-0.031951956,0.026606439,-0.059319317,0.00028718307,-0.069675796,-0.03754637,-0.031113552,-0.06343878,0.013548583,-0.07032544,0.0458672,-0.025138866,0.06623946,0.013198802,0.031025866,0.056039046,-0.014202576,-0.11407539,-0.0028072458,0.027445467,-0.02414468,0.06537834,-0.0028565612,-0.04217053,-0.028278349,-0.054211758,0.03364391,-0.039172962,0.10193821,0.07539377,-0.0305524,0.009102809,-0.011379724,0.041687693,0.027815776,0.07230825,0.038379233,-0.05859225,-0.030605325,-0.05031084,-0.0036175456,0.017003005,0.08902726,0.041063678,-0.0652532,-0.05096027,0.02803412,0.010673889,0.024901953,-0.044063147,0.0719329,-0.05965964,0.01759699,0.031644795,-0.082247,0.07968051,0.053354003,0.00550349,0.002363445,0.0263058,-0.0026218712,-0.059734378,0.01175991,0.007794422,0.010801191,-0.05286119
-0.018983299,0.07643717,0.049481176,-0.07356014,0.034902815,-0.020801278,-0.046477538,-0.10112871,0.026717216,-0.09662087,-0.04024514,-0.10213932,0.04019937,-0.028989134,-0.06733514,-0.033913,0.058192246,6.869508e-05,-0.008163645,0.013137426,0.06815239,0.020294059,-0.009425424,-0.007411016,-0.038735915,-0.0726711,0.08871479,-0.04012262,-0.036709666,0.06348086,-0.03445624,0.034594424,-0.14233567,-0.014137532,0.11599903,-0.014019797,0.06958537,-0.0788768,-0.02068371,0.0064403955,0.03460259,0.13611202,-0.058297932,-0.08744996,-0.041220114,-0.04479925,-0.06863233,-0.021634903,-0.043428555,-0.010082339,0.033819143,0.024425205,0.11057914,-0.054916058,-0.027159285,0.0179091,-0.043025825,0.09044777,0.011948758,0.011095735,-0.07432399,0.025059689,-0.14332122,-0.08639086,0.027965434,-0.04016176,-0.0597463,-0.009336601,-0.029921696,-0.033072058,0.0009977379,0.024469787,0.059537634,-0.052892767,-0.0048245275,-0.03696786,-0.10368567,0.00774235,0.09471841,0.053004906,-0.054810744,-0.039157078,-0.120148495,0.04707706,0.018797878,0.026800148,0.029748667,0.041468333,0.048045643,-0.09881058,-0.09712107,-0.025233235,-0.03931607,-0.08834204,0.031264845,0.01037211,0.013969648,-0.028867468,-0.06503189,-0.007061577
-0.078346945,0.015316025,0.030057184,0.039405957,-0.038398527,-0.01112157,0.014250727,0.034425493,0.005470713,0.0039566923,0.026503144,0.031777523,-0.0015534437,0.0075665447,0.06562709,-0.01369229,0.013555938,0.008444475,0.045220625,0.0076102386,-0.022894891,0.0071761752,0.03606785,0.016776506,0.0056758337,0.0219882,-0.009696406,0.04325337,0.07419805,-0.036014747,-0.002693179,0.015243305,-0.0030557394,-0.0065815966,-0.0026354282,-0.039708436,-0.017478054,-0.032906,0.007745618,0.017843358,0.04164354,-0.012379587,-0.010546343,-0.011605622,0.021037359,-0.054374404,0.0041026627,0.044749126,-0.02730023,0.033688378,-0.008059753,0.010072835,-0.0569352,0.015987244,0.006020456,0.003804683,0.013350567,-0.024536032,-0.0018675606,-0.0065497276,-0.019090645,-0.012682023,0.036396194,0.0053689126,0.0022644405,0.029985806,0.025326984,-0.000305415,0.042576857,0.048093233,-0.026307173,0.035016526,-0.008816616,0.0014422562,-0.004130136,-0.006154334,-0.0025275962,0.023667216,-0.024705911,0.025207559,0.0024153402,0.04823136,-0.003990987,0.0017041217,0.017471435,0.072035916,0.014444527,0.026310371,0.021868743,0.025431903,0.064209424,-0.028577296,-0.020347558,0.022904411,-0.013159998,0.020058136,0.015729344,-0.030019142,0.029526643,0.0141972285
0.051914234,-0.025206814,0.010793722,0.056752656,0.037346568,0.008640099,0.02722565,-0.015029849,5.4203327e-05,0.08836035,0.043756515,-0.079323605,0.042691153,0.073748425,0.03345032,0.11437875,0.013296319,0.04062341,-0.12155799,-0.024094453,-0.021110866,-0.019034475,-0.09025937,-0.06550608,-0.029881153,-0.008580652,-0.06535486,-0.03469883,-0.0026187594,0.0066481167,0.05411158,-0.09762346,0.04784008,0.057822302,-0.06561885,0.026463423,-0.072189055,0.07375954,0.012365087,-0.07730491,-0.0433302,-0.09327059,0.009661889,0.023069816,0.039817642,0.0215386,-0.014088959,-0.020569822,0.044844244,0.036533408,-0.040250603,-0.05862515,-0.073962756,0.034395866,0.016652133,0.08808511,0.05887136,-0.04680245,0.01701653,-0.08625431,0.06812589,-0.069639325,0.07687423,0.105867736,-0.020227043,-0.01868452,-0.0927131,0.05554348,0.014052648,0.15254517,0.052156936,-0.11171655,-0.010223062,-0.07197881,-0.03934775,0.042853132,-0.013029248,0.017654952,-0.10764243,-0.070669256,-0.042205736,0.01705854,-0.026058663,-0.04220121,0.03145551,-0.03185023,-0.05941362,0.059918936,-0.15874282,0.0072740754,-0.029272236,-0.024352444,0.047809046,0.052009046,0.029443897,-0.116145305,0.050385922,0.027940955,0.054006,-0.042691026
0.025038524,-0.035074916,0.028397439,0.0123731885,-0.017028578,-0.051009957,-0.001475528,-0.09153804,0.009874689,-0.022306407,0.009647191,-0.098476484,-0.03270731,-0.016911158,-0.08345868,-0.014316524,-0.012836978,0.0057616783,-0.010797206,0.023121774,0.07137367,0.063599214,-0.034924556,0.025997233,-0.024760537,-0.0763303,0.030113226,-0.029415557,0.009734262,0.07079913,-0.0062009194,-0.03129517,-0.017910857,-0.01563305,0.03891635,-0.0045334883,0.030164551,-0.018883917,-0.08409907,0.020142604,-0.052140266,0.10580187,-0.032558497,-0.059249632,0.0004110178,0.023770522,0.022100855,0.0469162,-0.0014234899,0.01200241,0.0025357879,-0.043639787,0.03428477,0.018874338,-0.042931385,0.032291275,0.0049761063,0.0046243984,-0.024887532,0.012168256,-0.024755377,0.008898126,-0.04333023,0.011780283,0.0037241816,-0.039099596,-0.02607328,-0.0028460938,-0.010767223,-0.045040745,0.016665526,0.02472128,0.01869606,0.0077064307,-0.002300729,-0.008985061,-0.060452826,0.020235457,0.06996034,0.0075724223,-0.0026326205,-0.008826594,-0.030158052,0.13155596,0.06147164,-0.021076178,0.026667237,0.06859917,0.058555644,-0.033459846,-0.056937832,-0.013900826,-0.040529028,-0.02730968,0.06669198,0.019368771,0.03531384,0.0028650777,0.027598597,-0.056725897
